Source	Target	@mention	Retweet	Weight
_9t1m62_904'8m5727172	62572m311m517171		1	1
t717171m4711m1t19	62572m311m517171		1	1
811313157214'007	62572m311m517171		1	1
0m71_9t572431171	62572m31172225_9_791	1		1
_989m1717281404	62572m318141t362572t711~		1	1
5727117217208114	62572m3138971138907171'173		1	1
5727172_7915724389131m5723891724	62572m3138971138907171'173		1	1
9572811715071143	62572m3138971138907171'173		1	1
81431572389t445t171	62572m3138971138907171'173		1	1
3897145451713895721	62572m3138971138907171'173		1	1
~711_9_7914572_79171572	62572m3138971138907171'173		1	1
715721317119171777	62572m3138971138907171'173		1	1
t_7911720m1971418141	62572m31_791147171_9_79104	1		1
3171_93131457171	62572m7114572131081572t0	1		1
72051071'8389m1717210	62572m31m3895727194171	1		1
415723138957271t31572491	62572m31897162_7917153372	1		1
t57231~71572910	62572m31710_9_9	1		1
971315724'86257271~17199	62572m31_9t171		1	1
389271m171	62572m31_9t171		1	1
20_7915151514717171'3	62572m31_9t171		1	1
m57271572m5727214	62572m31_9t171		1	1
m95727145723131005	62572m31_9t171		1	1
t713117171'837271t171	62572m31_9t171		1	1
3710~m225	62572m31403131	1		1
m5729'8_791131311m4	6257271417145727141717	1		1
4471621389_9	6257271_95723891m572m815721_9	1		1
81572m~711_9t14	62729'009		1	1
5723171_9_95728151572m	62729'009		1	1
72317191m5729951	62729'009		1	1
_791131310621971t7115724	62729'009		1	1
_7913471_7910m9134	62729'009		1	1
3114171572~04_9~1	62729'009		1	1
m0313171531m727297	62729'009		1	1
m_9571153157272_7915728113	62729'009		1	1
6271171t6214_79115729	62729'009		1	1
_95729171315728114	62729'009		1	1
81_9_791t714	62729'009		1	1
472_79114914	62729'009		1	1
5723162_9t4t	627271'41		1	1
572m4t81453171_9625724t_9	627271'41		3	3
5181310811711	627271'41		1	1
51340m144t718962	627271'41		1	1
505'80_937271	627271'41		1	1
372710319572m34t	627271'41		3	3
372_917153189171	627271'41			
72_791572717145389171311481	627271'41		1	1
72_791572717145m5727260	627271'41		1	1
72_791572tm572479051572	627271'41			
72_96220	627271'41			
72m7110m_94041	627271'41		1	1
95727171143'895836	627271'41		1	1
95728115_7915372_91	627271'41		1	1
957244t7189623	627271'41		1	1
924~4000	627271'41		1	1
9072m0717171	627271'41		1	1
9493895131m4572	627271'41		1	1
9_9_9_7911621959	627271'41		1	1
131811_914071138904	627271'41		1	1
1m17145'85311	627271'41		1	1
8145728145720769084'	627271'41		1	1
38957271914_9t713171620t	627271'41			
3895727171814_9m1t_791411	627271'41		1	1
3890934071319	627271'41		1	1
148140_945~171'3	627271'41		1	1
257241071t77'1'581	627271'41		1	1
215724_9m57271t45215724	627271'41		1	1
2151718141t31	627271'41		1	1
21t'8403181471	627271'41		1	1
20_7914'891625720310	627271'41		1	1
204901620711t172_9	627271'41		1	1
~57231572910m_9	627271'41		1	1
~572t_79131145721	627271'41		1	1
~_7910609~1m	627271'41		1	1
~_9m1t_791'33035	627271'41		1	1
3157238971572_791572m64	627271'41	1		1
310t_79157271_7911497114	627271'41		1	1
31081171'851572389311	627271'41		1	1
m57271724131711572m_919'	627271'41		1	1
m57271~0'871572m1m_915	627271'41		1	1
m5727171531_9t1457271t1	627271'41		1	1
m1417181572~710_7914	627271'41		1	1
403171181114	627271'41		1	1
6257262_7910t0389	627271'41		1	1
6257272715m72_9	627271'41		1	1
621711414~3119_93894_9	627271'41		1	1
62_791131m0457272067	627271'41		1	1
62_79171317171_79157271t16	627271'41		3	3
62m7171620~14	627271'41		1	1
711m27154	627271'41		1	1
71m10_9711	627271'41		1	1
7105717151	627271'41		1	1
71mt311938911'1558	627271'41		1	1
_9572316257231_9_791162	627271'41			
_90mt_79117149572968	627271'41		1	1
_9t18114572717114389t05	627271'41		1	1
_9m4_9_791141721	627271'41		1	1
t715727271m72'869	627271'41			
t7131171_791m99890'0'	627271'41		1	1
8.151+28	627271'41		1	1
811~57271495	627271'41		1	1
811413895727157231720_791031	627271'41		1	1
810t1t718962m_9572	627271'41		1	1
414971810_9_9	627271'41		1	1
42~~57271m5721	627271'41		1	1
_7911315727171'893m31	629723157249157208141'8		1	1
7171572_9m130580467	6294'8_9627114389	1		1
t19971m3481171_91	62153097131081572t1721		1	1
_907157145	621572721'~157271572	1		1
310817172_791711_9t	621572721572492071101	1		1
408141711711'8	62157272134389389m_791		1	1
7171572438945437	62157272_79171m09131	1		1
91317114720417	62157272_79171~1t5724572		1	1
71149_957271_99157231171	62157272_79171~1t5724572		1	1
m5727171_9_9572m34t	62157272_79171~1t5724572		1	1
_791t_79157249549~	6215727131072_791711710_91		1	1
25724'8_7911315727171	6215727131072_791711710_91	1		1
t_7911'88141331572	621553171'831031	1		1
0319505_962071t_9	6219907263	1		1
m431572341	6219710'862710	1		1
814071071162m571137241	62197107113903814m	1		1
25721m19131372_9t13131	62197107113903814m		1	1
957231t189_9'862711m1	62454m_94454m_9	1		1
93471572490m3145	62454m_94454m_9	1		1
624562_9620711t137231	624562_9620711t137231	1		1
872057272_791720311	621389572m_791625724572_791		1	1
6271147271_97104945	62138938971557231311958		1	1
811310_9151572t071	62138938971_94711t171	1		1
34572~_7911m1t	6212572m57241	1		1
38957271711_904531m1	62131_791572m71719'8_9m5171		1	1
20_7914_904m57271t_79113131	62171137249172~		1	1
557271471'820_7914_904	6215171'83895721471		1	1
57119715727191	6215171'83895721471		1	1
20171m~14	6215171'83895721471		1	1
m062914_904	6215171'83895721471		1	1
_9t062_791_9'	6215171'83895721471		5	5
_9t062_791_9'17114572_9_791	6215171'83895721471		1	1
t72~1m62	6215171'83895721471		1	1
4131711572m557271t1711	6215171'83895721471	1		1
_9572m5724t_791572_962172191	62151713157241516		1	1
5727140t081172_791	621062311		1	1
3891715723190_9m5727113	621062311		1	1
31728113113	621062311	1		1
m0_9t7118153311721t71	621062311	1		1
6206272m31tm711334	621062311	1		1
572814710_791071172471_9	62106231145171341	1		1
38919145572_91m95724	62106231145171341	1		1
~071572457249515311	62106231145171341	1		1
0_791_791m7195727171_9	62106231145171341	1		1
t031_90400	62106231145171341	1		1
471m_9m_791m5	621062311m572389			
31572_9_791957271514	621621957281471038971m3171		1	1
m03413108114	6217172713157281431572711		1	1
2_9m57238945951	6217113_791131t04	1		1
_957217153572714572720m	6217110917208133157240	1		1
72_791711_9t1572491m_9	62171471_9572		1	1
72_791711_9727157281131171	62171471_9572		1	1
271_913728140717171t	62171471_9572		1	1
m172~04_9~1505	62171471_9572		1	1
62_7910t081457244	62171471_9572		1	1
t14572t710814814172157231	621717151~14~	1		1
8537244_79131171	62171713153372		1	1
89535371_9	62171713153372		1	1
_791m49714593'8	62171713153372		1	1
m572711572372319714	62171713153372		1	1
81147214t'872m_791_791	62171713153372		1	1
4_9572_9_9_9714	62171713153372		1	1
95723171m494	621717171'8_9_79116215		1	1
_7911315727171'8t57297172_791	62171_957240m57271721310		1	1
72062~13131572_791'8	62171_9045723131t0m72_791		1	1
177651t_971710_9_9	621t1'8389714571		1	1
m1318114t157272_791	621t1'8389714571		1	1
811714047271572481407113	621t1'8389714571		1	1
_9m12061	621t1372_913171134	1		1
5490_791171t71	621t190m13472~	1		1
711319572715m5721	621t171'88141t3	1		1
07118117145341711	621t17195720m	1		1
71_91572711438916	621t17195720m	1		1
_7911315727171'8m72389531	621t1718145727171'8		1	1
7204341724962	621t17131572m7115723		1	1
38913171'854	621t171715351t777	1		1
8145310~147157238907101	621t171_91m572_904			
_7911315727171'8~34389_791t	621t171_90~03104_9~1		1	1
271457271~m_9	621t1714_9_7911717113131		1	1
5727171_79157244993171	621t171m03131171		1	1
95728119572_913181572	621t171m03131171		1	1
401m207171	621t7145371'8	1		1
_7911315727171'8m33	62149516251		1	1
572'8~19'84572m19'83145	62171t04'872_7915724344389	1		1
_791~5131572711	62171t04310m55727190		1	1
_9t162_791145315724720	62171t04310m55727190		1	1
3724''80	62171t0462311572_91'8		1	1
_791m4t1713107157214	62171t0462311572_91'8		1	1
m57272_79114~171571'81'	62171t0462311572_91'8		1	1
_9'8_91m5724'	62171t0462311572_91'8		1	1
53157272~'8~8131t'8	6281414727189_9172	1		1
72t3372_9	6281414727189_9172		1	1
7172411	62_7915721t_79104t445t_9		1	1
_7910713157271	62_7915724tm_9		1	1
5m_9t0_9'8't_7911m5724	62_791572715720_791572389m1310_9		1	1
1'857231814572710169	62_791572715720_791572389m1310_9		1	1
~18951t445t_907	62_791572715720_791572389m1310_9		1	1
t105111	62_791572715720_79172_7915721		1	1
1m62_791071172811_9m57231_9	62_791572715720_7914040		1	1
_7911315727171'8_9572m49171_9	62_791572711_92572_904			
5311m572715181t4	62_79157271m572814072m_9			
3157240m5724	62_791572t'8'8572_9_791		1	1
_7911315727171'8t57297172_791	62_791572m3141t_791_791		1	1
372t1'9	62_791_791727272		1	1
2'88141_9_79194	62_79119131t_962_7911471t	1		1
5071t172_79150	62_791171162572~31254	1		1
t1tm_97207131134	62_79113131'8m57271t1413	1		1
31_791m57272~57271	62_79113171162m_791m389_79171		1	1
t171711075	62_79113171162m_791m389_79171		1	1
21m814715724571_9~141	62_7911310_9062_79171tm51	1		1
_7911315727171'8t57297172_791	62_791131_9t453111		1	1
710572_9_79171572_9_9	62_7911457289814572_9572		1	1
t171t718	62_79114_9951_791572719	1		1
91313104572315m7171	62_79114_9t445t_9	1		1
m_9721m389	62_7910196'	1		1
571715724_m1t5729572m0	62_791017115	1		1
5721t171489_9t713171	62_79171572371814071_791572717171		1	1
5m40m_96231149071	62_791m331717116262171_9		1	1
72727214	62_791m331717116262171_9		1	1
7115171t7151313112	62_791m331717116262171_9		1	1
_9m48141104171	62_791m331717116262171_9		1	1
t57272t~7131	62_791m331717116262171_9		1	1
t572_7917115727114194	62_791m331717116262171_9		1	1
t_79110814814172157231m131814	62_791m331717116262171_9		1	1
_7911315727171'8t57297172_791	621'821_9t1		1	1
81471572_95171'8_7911315727171	62137271t101472		1	1
57271t'814'8t14t13171	62172~3171_96214572	1		1
9m57271t1'8_7911315727171	62172_941t_791572_9t07171		1	1
71043417119557272~	62172t0472_791711_9	1		1
t_79171455711938971_972_791	6251720715172			
m~'85724572~1344389	62145572t17105171		1	1
389315729'8m191572	62517171138914t131311t		1	1
625171711'8814mt	62517171138914t131311t		1	1
1891~171389071m5724	625171_9'8720715714	1		1
91416257271~	625171_9m0713895724	1		1
62_791572_91714	625171_9m0713895724	1		1
3891m13420471'3	621389t044389718962		1	1
319462_791971181171'~624	621m711720111		1	1
5724t3895721t5724	621m625013513171104		1	1
9572m497172	621m625013513171104		1	1
1313145458114	621m625013513171104		1	1
8145814m3892	621m625013513171104		1	1
81440'8	621m625013513171104		1	1
t572t715724531t72_791	621m62957299715394171		1	1
90_791m'10	62141621310t		1	1
72057272_79131389071904	6214~'8814m4~	3		3
717157249171~815724_79108144	6214~'83157297156	1		1
6214~572_9181162	6214~572_9181162	1		1
7114711472_7915724_95724	6214~5137249171	1		1
38945~713891713134	6214~3157297140171			
_7911572t_791171'8_7917'	62151081572t104	1		1
01tm57231m	621_9t031_946201t7171		1	1
814m4'87271m_9_791	62133530711_9572711811	1		1
8372719017	622'8'8m49711		1	1
1m1317153157272~8140719	622'8'8m49711		1	1
8143107119572'8724931	622'8'8m49711		1	1
8148172~'8572497114	622'8'8m49711		1	1
~711_9t14572m57271510	622'8'8m49711		1	1
0414'8t_7911'87116262171	622'8'8m49711		1	1
8m572349	622'8906245		1	1
814m72~572_962171	622'8906245		1	1
724931_9~1t72_791	622_79149971	1		1
_791572626271'5m0m1	622_9t711~1814071721	1		1
710389171'47	6231572197162m_907		1	1
_9_791572~71457271711071_9	6231572t1489_791572710319		1	1
5729453190m389_791	6231572t_90m5710	1		1
5711t38905571	6231572715071'8431	1		1
~1313171995724971193891	6231572715071989m71		1	1
9.572321+15	623157271311814t	1		1
1t1_95721_9	62m_914389m1313113457231		1	1
_7911372t1572t3	620'8_9t	1		1
8_9_953711515372'8	6205315721_971		1	1
727171_9t5337231'8m1t_791	6205315721_971		1	1
7113171'857271711	6205315721_971		1	1
t_7911207195724t571044	62072~1t814m313108141_9_791		1	1
_7911315727171'881~	6203891'8~m715572143	1		1
571_91710435	62013		1	1
m57271~91204389	62014t08140719171	1		1
257272055710971	62014t_948141389m7171	1		1
t0890m1~171	620~1m572_9_791t04	1		1
4572710319471_9	6203157271131_79157231_9171_9		1	1
3891715728148148144571	62031572717171131	1		1
57115724m5_9m_9572'	620711t15m5171	1		1
_90mt_79114389_9172~909	620711t1722m4~814499	1		1
57231389572717104	620711t1720	1		1
720m505718~171	620711t1720	1		1
389091_9814071181171831	620711t1720	4		4
2m814m717161	620711t1720	1		1
~711_94572t_904''	620711t1720		1	1
3192t'016	620711t1720	1		1
62m171t071072~730	620711t1720	1		1
9_91_7910m171081172	620711t17201m710621	1		1
57290m531131	620711t17204	1		1
071181157272496217189	620711t172062_791131814		1	1
31m372_9'8m131310	620711t172_9389_7910_9t		1	1
t_791572t3m1m1	620711t172_9389_7910_9t		1	1
t_7911'85572719'87118141	620711t172_9389_7910_9t		1	1
4_7911t'8713893	620711t172_9389_7910_9t		1	1
m57271~41313166	620711t172_9_914_91	1		1
3134_7911313191	620711t181457272t	1		1
4572131m2137	620711t1~m572_981414572	1		1
_9m590'	620313171t172~57231	1		1
711389_791t814071m_9	62031034m_9916	1		1
389_7910_9t710_971'8	620m53729	1		1
~14389_9t04'881	6204t71100m62_791		1	1
957281198141''6'6893	620627271572811	1		1
4_7910981445724t457271	620621_m572462572m31		1	1
41~131572345'8	620621_m572462572m31		1	1
151572t_7911389711572t	620627104721'			
71_7911572t572~572	620714_791m58119	1		1
7131317194t3727114	62071t57231_972_791m19t		1	1
2134814814171'8_7911315727171	62071t57231_9131145371		1	1
91mt72_7919181414_91	62071t5723130171571		1	1
71035727171572490	62071t5723130171571		1	1
4_7914t1_9310813	62071t5723130171571		1	1
305091mt72_79181471	62071t5723130171571		1	1
3017191mt72_791571	62071t5723130171571		1	1
301719_9mt72_791	62071t5723130171571		1	1
6203131715724t172_9	620_91t1811317105724		1	1
_9m717117271149572	620_91t1811317105724		1	1
814049572'8m5721	620_9t7157272157231m71572_9_9		1	1
422531624	620_9t7157272157231m71572_9_9		1	1
m1~131m47153	620_97162_79114572	1		1
57157271914_79101'8	620t_7911572971715724	1		1
572720m_9t172310m43891	620t31m72~t81		1	1
572m_9t1719572m372814131572	620t31m72~t81		1	1
5m0711814m62710m0	620t31m72~t81		1	1
372m389171313893441319	620t31m72~t81		1	1
372m3891713107157289572	620t31m72~t81		1	1
372m3891713162710m0_9	620t31m72~t81		1	1
372m38917131_9'3890'	620t31m72~t81		1	1
372m38917131_9t03890	620t31m72~t81		1	1
372m2572m62710m0	620t31m72~t81		1	1
372m2572m62710m0_9	620t31m72~t81		1	1
372m2572m_9_79104	620t31m72~t81		1	1
37271tm4711	620t31m72~t81		1	1
37271tm471t81	620t31m72~t81		1	1
7213115711t71621444	620t31m72~t81		1	1
724931372m389171311000	620t31m72~t81		1	1
724931372m38917131500	620t31m72~t81		1	1
720_9m17238917131t81	620t31m72~t81		1	1
951571m1917138971189	620t31m72~t81		1	1
8140t072m31tm711	620t31m72~t81		1	1
1m7271572138962_79113171162_9	620t31m72~t81		1	1
~572m572717162_79113171162_9	620t31m72~t81		1	1
31572m71457271	620t31m72~t81		1	1
31572438907153097171m5	620t31m72~t81		1	1
315724389071572m572_9_95723891	620t31m72~t81		1	1
711814225_9711572711t71t81	620t31m72~t81		1	1
m09131t1m1t81	620t31m72~t81		1	1
89_91724572t72_791t81	620t31m72~t81		1	1
4081572315724389071572	620t31m72~t81		1	1
408157231m_9t	620t31m72~t81		1	1
0m7131	620t31m72~t81		1	1
62_79113171162_94'	620t31m72~t81		1	1
62_79113171162_94'8145724_9	620t31m72~t81		1	1
62m38971572910	620t31m72~t81		1	1
62m389715729101	620t31m72~t81		1	1
620714372_9t171_9t1572m	620t31m72~t81		1	1
711t57213117171572910	620t31m72~t81		1	1
_9072157231_91451t71	620t31m72~t81		1	1
_9t71311t81_9_79104720m	620t31m72~t81		1	1
t_7911372m38917131_9_79104	620t31m72~t81		1	1
t_79117172071t1m621711	620t31m72~t81		1	1
t_79117115723192_9572m	620t31m72~t81		1	1
t_791146271081413171	620t31m72~t81		1	1
t_791146271081413171t81	620t31m72~t81		1	1
449t71549t7155371	620t31m72~t81		1	1
571149572499171t71	620tm_9	1		1
72_791572495724t572m57271171572	620tm_9	1		1
91531572311457249171	620tm_9	1		1
20_7915171m_79171138910	620tm_9	1		1
~572t71_9m0t_791171m5724	620tm_9	1		1
319571131315724t1	620tm_9	1		1
t1717115453	620tm_9	1		1
81181572811310	620tm_9	1		1
_91572_7915724~_9575791	620tm_962710814	1		1
7115171572315721720	620m71814189225t	1		1
_7911315727171'855729389171	620m71m172081481445		1	1
_9071710414	6204171_791172171'3	1		1
72315721711'8_93727138913131	6204_791131	1		1
4572tm7171'88101721	6204_791131	1		1
_7911315727171'8t57297172_791	6262m71623113891m		1	1
85723171_9_957272071t13	6.281+13		1	1
8131'8720710t1'8'8	6.281+13		1	1
8_9572m1_9572m71m_97114	6.281+13		1	1
8_91m6231718157231171145	6.281+13		1	1
4572m66	6.281+13		1	1
5723171_9_95724m034_m1	6.281+13		1	1
51372m_917157272_791131	6.281+13		1	1
5711495723145445	6.281+13		1	1
5710t_7911714031814'869	6.281+13		1	1
72149715372315572	6.281+13		1	1
9572811_9_791_791945'8	6.281+13		1	1
91m57104_9_904	6.281+13		1	1
17113531t_7915724572131	6.281+13		1	1
13131572_791072_79114389	6.281+13		1	1
81471199490'8	6.281+13		1	1
814m72~14389'8271_91	6.281+13		1	1
389537149_791t	6.281+13		1	1
3897157171	6.281+13		1	1
38903t44	6.281+13		1	1
_7911711t11172	6.281+13		1	1
_7910717172_791131_9_9	6.281+13		1	1
1t_99m_791~71311	6.281+13		1	1
253337271310	6.281+13		1	1
2572945'84711389_79172	6.281+13		1	1
215171717296	6.281+13		1	1
21711m1572_791'90621	6.281+13		1	1
20_791424m181572	6.281+13		1	1
2m7171_9572071t13333	6.281+13		1	1
24434181	6.281+13		1	1
~5333727240	6.281+13		1	1
~143m17137290	6.281+13		1	1
~7171_9t5723162572t1311	6.281+13		1	1
3157297114t_7911~404'8	6.281+13		1	1
71149_917171'7	6.281+13		1	1
3107114572'81013	6.281+13		1	1
m1389531_79157271tm531	6.281+13		1	1
m172_7915721315572497118141	6.281+13		1	1
0_791t_791572t_9m104	6.281+13		1	1
04714071t13	6.281+13		1	1
621724545451	6.281+13		1	1
621~537290m72_7911	6.281+13		1	1
62mt53372'8413897153372	6.281+13		1	1
_9572181572907115724m572m1	6.281+13		1	1
_9572_9_791537231144572'8	6.281+13		1	1
_90714_791071172_791572t572	6.281+13		1	1
_981897172	6.281+13		1	1
t099'3	6.281+13		1	1
t_791572t389171315714	6.281+13		1	1
t_7911710m43895572m5140	6.281+13		1	1
t0711_9171141	6.281+13		1	1
4038953371	6.281+13		1	1
710_91711445'8_9	6.281+13		1	1
710891572t_9t14	6.281+13		1	1
572457271711'83'1	62715727197115724		1	1
71_91711t197172_7911	62715727197115724		1	1
814m72~14389'8271_91	62715727197115724		1	1
m5726231171'8m0421	62715727197115724		1	1
m1_9_920721317151	62715727197115724		1	1
_9572181572907115724m572m1	62715727197115724		1	1
2134814814171'8_7911315727171	627157271_914_9157271130		1	1
571072~072_79103890572t	627172_7910815724172			
8572~_791045333531	627117210m_9'80389		1	1
1m5722_791'8	627117210m_9'80389		1	1
~572t51'8257271717171	627117210m_9'80389		1	1
~171159000	627117210m_9'80389		1	1
_7911315727171'8t57297172_791	627117210m_95m5171~		1	1
97114~_9m57271t1	62711m57246	1		1
m131572472_791711_9389071971	6271172150172		1	1
5138962572621_9t162_791_791	627117271814315727272720		1	1
t134_9t572'8_7911315727171	62711918110311720_9'8		1	1
311814t71_9m34t1	62711m57271~627114721		1	1
72_7911317114389457271454_9	62711m1081472719034572		1	1
t_7911_9_9_9'881457272451	62711m1081472719034572		1	1
8145727119621971035723	62711m1711m6257272t0	1		1
572_957262'8'85724572	62711m1t1m128145		1	1
5804'57261845572441	627114721'38957271		1	1
07113895727172_7910m572t172	627114721'38957271		1	1
572m5724'8_9621572~14389	627114721572_9tmt1	1		1
31572m7114571m_9_9	62711472121m5721_91		1	1
_9_79153104m17171_95372	62711472121m5721_91		1	1
_9_79115372710_91	62711472121m5721_91		1	1
t_791131572m7114_94719171	6271147271_91572713197		1	1
4572t1t_7911389711572t'89'	6271147271_9389'13	1	1	
6271147271_920717245	6271147271_920717245	1		1
4.311+79	6271147271_920717245		1	1
~'85729~1_904	6271147271_94572911572		1	1
m5724957231089'8	6271147271_9_9957271957271		1	1
7115172372t4990621	6271147271_9_9957271957271		1	1
m57235723897145711'8	6271147271_9_93171514		1	1
_7911315727171998	62711471172_791t171		1	1
9m57271t1'8_7911315727171	627114_9m_94_791572t181572		1	1
7157214504389133	62711_972131315726201_904		1	1
