Source	Target	@mention	retweet	Weight
mikeoatway1	thebudgetguy		1	1
miker4868	katiecouric	1		1
mikesmith8026	housecracka		1	1
mikesmith8026	mitchellvii		1	1
mikethenice1	mountain2541	1		1
miketrivisonno	mitchellvii		1	1
mikewade8	charles_gaba	1		1
mikewells2215	bestproadvice		1	1
mikfila	berniesanders		1	1
milasfav	billboard		1	1
millhousesclol	jennygermaine	1		1
millie_rog	govmikehuckabee		1	1
milo4668	bfraser747		1	1
miloutinh	futalors		1	1
mima05878640	dolartoday		1	1
mimiclarice	salon		1	1
mimimangan	charles_gaba		1	1
mindalteration	davidsirota		1	1
mindedradically	hiphughes	1		1
minettejohnson	sensanders	1		1
miniecelopcelop	thebailywest		1	1
mintamenapie	wgladstone		1	1
minx970	debramessing		1	1
miracles3337	2tonstuns		1	1
miracles3337	lavenderblue27		1	1
miracles3337	lrbitisnot		1	1
miri_iron	davebernstein		1	1
miriamsbaron	debramessing		1	1
miriamusa82	daeshhun		1	1
miriamusa82	mitchellvii		1	1
miriamusa82	piersmorgan		1	1
mishalawless	stonekettle		1	1
miss_2short35	debramessing		1	1
miss__tina	brontyman		1	1
miss__tina	markos		1	1
miss_tairah	khanoisseur		3	3
missamericapie	callmepete1		1	1
missbria3	tariqnasheed		1	1
misskatsuragi	thehill		1	1
missliberty61	seanhannity	1		1
misslizzynj	hrtablaze		1	1
missmartlta	trumpified_king		1	1
missmischief420	nycmayor		1	1
missy_miss_5	ed_miliband		1	1
missysgirl	joyannreid	1		1
mister949	jasonmillerindc		1	1
misteraldo_	anthony		1	1
mistyflorus	indy100		1	1
mitchapalooza	charles_gaba		1	1
mitchapalooza	slate		1	1
mitchellu1	foxbusiness		1	1
mitt_fit	dailycaller		1	1
mitt_fit	jackposobiec		1	1
mizcoretta	carybrief	1		1
mizcoretta	thehill	1		1
mjanovic	alicesperi		1	1
mjgchick	georgetakei		1	1
mjm_wsh_minn13	bestproadvice		1	1
mjohnso27	bennydiego		1	1
mjohnso27	davebernstein		1	1
mjohnso27	davidfrum		1	1
mjohnso27	digby56		1	1
mjohnso27	juddlegum		1	1
mjwatts1983	lolgop	1	1	2
mkabrik	qzafrica		1	1
mkarnell	lolgop		1	1
mkayg3	marv_vien		1	1
mkayg3	politicususa		1	1
mkayg3	stillwithher		1	1
mkbinla	princessbibirf_		1	1
mkferrante	trumptrain09	1		1
mlchellemcfc	smickable		1	1
mlheistd	change	1		1
mlmably	coslive		1	1
mlong42947	danscavino		1	1
mlong42947	dineshdsouza		1	1
mlong42947	ten_gop		1	1
mlssfkn	citizenslant		1	1
mmmexperimental	joemygod		1	1
mmpadellan	mmpadellan		3	3
mms5048	chuckmeg		1	1
mms5048	funder		5	5
mms5048	kurteichenwald		1	1
mms5048	nytimes		1	1
mmswaz	the_waginator	1		1
mnaseba	penofumar		1	1
mndz_213	futalors		1	1
mnettiepalmer	ariberman		1	1
mnettiepalmer	cnnpolitics		1	1
mnettiepalmer	jonfavs		1	1
mnettiepalmer	nytpolitics		1	1
mnettiepalmer	politico		1	1
mob_idsync_cliq	nola_tsu		1	1
mob_idsync_cliq	wsjemre		1	1
mochicalo	actualidadrt		1	1
mochicalo	dandonaharnoor		1	1
mochicalo	laguiadelvaron		1	1
mochicalo	urdudervish		1	1
moddad0j	foxbusiness		1	1
moeray5777	kolhaolam		1	1
moeutqi	bestproadvice		1	1
moffettchad	bitchyologist		1	1
molalutherking	hunterw		1	1
molalutherking	thehill		1	1
molly1jo	molly1jo		1	1
mollyrosennn	berniesanders		2	2
mom13k	eds1world		1	1
momdcy	abctweet100		1	1
momdcy	ariberman		1	1
momdcy	brianstelter		1	1
momdcy	jaclopac		1	1
momdcy	juddlegum		1	1
momdcy	michaelcrowley		1	1
momdcy	sengillibrand	1		1
momdcy	slate		1	1
mommieberry	abc7		1	1
momo3mfi	picdaddy82	1		1
momofbaybry	funder		1	1
momofbaybry	juddlegum		1	1
momofbaybry	mmpadellan		1	1
momsdement	robprovince		1	1
momwifegrammy	davidvitter		1	1
momzillanc	youtube	1		1
mongoslade64	gopblackchick	1		1
monicabondeson	sports_infohub		1	1
monical_13	ajplus		1	1
monicasloves	belskie		1	1
monicasloves	funder	1		1
monicasloves	g_mccray		1	1
monicasloves	kapalabhati1		1	1
monicasloves	lolgop		1	1
monika_uberall	blaue_rose999		1	1
monikakrajewska	tvn24bis		1	1
moniquesourdif	foxnation		1	1
monketpy	sharkbear604		1	1
monomacojm	realpelayo	1		1
monroeboomeroo	jenafriedman		1	1
montana0323	the_newright		1	1
montanas20	rezpectourwater		1	1
montblack222	epn	1		1
montybellows	smilon713		1	1
moon15116	erikbransteen		1	1
moonpieprims	peddoc63		1	1
moosemyfrnds1	barackobama	1		1
morg57	c0nvey	1		1
morgan30d	varepall		1	1
morganyevans	mattmfm		1	1
mormoncuck	_makada_		1	1
mormoncuck	latinaafortrump		1	1
morochita_ms	psicologogt		1	1
mortrager	brianklaas		1	1
moseleygal	ezlusztig		1	1
moselmensch	georgetakei		1	1
motheradamplay	eatbrighton	1		1
mothermarkets	mktwburton		1	1
mountainlibber	politico		1	1
mountainmole	isabelhilton		1	1
mounten_1	textporns		1	1
moussaoui_ahmed	youtube	1		1
movieym	angryblacklady		1	1
mpowermentalist	youtube	1		1
mpthiem	trump		1	1
mr3lsewhere	agentsergeevna		1	1
mr233	jewhaditm	1		1
mr____wright	davebernstein		1	1
mr_mike_sam	madoat_	1		1
mramadan105	lexi4prez		1	1
mrdane1982	heyjudi03		1	1
mrdavidswilliam	realdonaldtrump	1		1
mrgoalden	natturnersback	1		1
mrkeebz03	roll_meonebitch		1	1
mrlewiscaroll	onkelmori	1		1
mrmitchnet	asamjulian	1		1
mrmurder37	politico		1	1
mroutch8	prisonplanet		1	1
mrs_lovelysingh	textporns		1	1
mrs_of_my_idols	cmonspaingirl		1	1
mrsadc	nbcsnl		1	1
mrsadc	thedailyedge		1	1
mrsavage9	axlrose	1		1
mrschn3ll	govmikehuckabee		1	1
mrsdaryas	marklevinshow	1		1
mrsedgley	npr		1	1
mrshhjones	dineshdsouza		1	1
mrslovelykumari	textporns		1	1
mrsneenee	georgetakei		1	1
mrspeanut5	rubgyfan	1		1
mrspeanut5	tsaii	1		1
mrsproudie	lavenderblue27		1	1
mrsrocketdan	nbcsnl	1		1
mrsweid	nytpolitics		1	1
msalgado57	aroyaldmd		1	1
msalgado57	lolgop		1	1
msalgado57	mlaj1591		1	1
msdwright	electoralcollge	1		1
msenjohn	nayaknomi		1	1
msghr2010	latinaafortrump		1	1
msgill	charles_gaba		1	1
mslegit	corporatocrazy		1	1
msm1776	nymag		1	1
msm1776	politico		1	1
msmaddiegonzale	mediaite		1	1
msmpagan	pix11news		1	1
msmpagan	time		1	1
mspretty7159	bobatl	1		1
msrbet22	angela_rye		1	1
mssusangb	joyannreid		1	1
mstegner	derekwillis		1	1
mstrwaterbender	mtracey		1	1
mt6200elev	slone	1		1
mtighe15	owillis		1	1
mtighe15	thenation		1	1
mtinamorgan	hope012015		1	1
mtinamorgan	kurteichenwald		1	1
mtinamorgan	millennials4her		1	1
mtinamorgan	plantflowes		1	1
mtinamorgan	politicussarah		1	1
mtinamorgan	socialpowerone1		1	1
muadibe10	joyannreid		1	1
muddlaw	cate_long	1		1
muffinman3417	chicagoist		1	1
mugger1955	wjappe		1	1
mullasadra	guardian		1	1
mullerheydrich	ajplus		1	1
mullerheydrich	wikileaks		1	1
muradsibir	acikistihbarat		1	1
murasaki_tritri	reignofapril		1	1
murdo83	charles_gaba		1	1
muriam_x	tbhblessed		1	1
mus_tobias	repjerrynadler		1	1
musgog1	danaschwartzzz	1		1
mushymelbowhead	charles_gaba		1	1
mushymelbowhead	stanleycohenlaw		1	1
musicman495	elizasoul80		1	1
muskeeta	ricknagasawa		1	1
mustangrobby	joyannreid		1	1
mvanas1050	amy_siskind		1	1
mvanas1050	follwyourcareer		1	1
mvanas1050	va4hillary1		1	1
mvz	japantimes		1	1
mwagain	realalexjones	2		2
mwirigi	charles_gaba		1	1
my2sintz	davidcorndc		1	1
my2sintz	southerndem70		1	1
my_carol	joemygod		1	1
my_carol	mmpadellan		1	1
mybodygg	wesearchr	1		1
mycrashis	thetrumplady		1	1
mydaisy	debramessing		1	1
mykaljackson42	textporns		1	1
mylatosatto	lolgop		1	1
mymimisthebest	berghahnbooks		1	1
mymom125	nycmayor		1	1
myno1doodles	misslizzynj		1	1
myohmy___	nprpolitics	1		1
myoxso	yahoo		1	1
mypresidentme	anncoulter		1	1
myrissablalne	nomoreromney		1	1
myrnadawn	piersmorgan		1	1
myronpaulnews	ronpaulflix	1		1
mystcole	funder		3	3
mysticalsusan	jonathanchait		1	1
myt0yroom	cnn		1	1
mytrain666	georgetakei		1	1
myvideostowatch	yahoonewsuk	1		1
myvoice2016	c0nvey	1		1
mzdivah67	votehillary2016		1	1
n0armous	mollyday15		1	1
n0strom0	robschneider		1	1
n1ghtr1de	globalgrind		1	1
n1nadette	hawke49		1	1
n1nadette	lvnancy		1	1
n8tivedreamr	charlesmblow		1	1
n_peragine	socialpowerone1		1	1
na_heoraifise	lesbiyonce		1	1
nadianboone	ed_miliband		1	1
nadianboone	hirokotabuchi		1	1
nadomom	sueboks	1		1
nadvvva	lena_thebean		1	1
naeppppp81	bfraser747		1	1
naitologic	rubenfolgado		1	1
nakedblunch	votehillary2016		1	1
namelesselle	andylassner		1	1
namidthehung	idealswin		1	1
namidthehung	lisaclaire9090		1	1
nan_shea	lisabloom		1	1
nanawithsoul	eileendefreest		1	1
nanawithsoul	ljulyeth		1	1
nanbad116	ashleylynch		1	1
nanciedance	alternet	4		4
nancienorton	georgetakei		1	1
nancienorton	natespuewell		1	1
nancy73gg	3lectric5heep		1	1
nancy73gg	dmartosko		1	1
nancy73gg	docdhj		1	1
nancy73gg	hectormorenco		1	1
nancy73gg	immigrant4trump		1	1
nancy73gg	jackposobiec		1	1
nancy73gg	scottadamssays		1	1
nancy73gg	truthpig777		1	1
nancymcanally	1stairdel_usmcr		1	1
nancymoskowitz	bruneski		1	1
nancymoskowitz	zaibatsunews		1	1
nancysobel	michaelianblack		1	1
nannybanhammer	coslive	1	1	2
narcxssus	videodante		1	1
nartist	davebernstein		1	1
nascarcountry29	pharris830		1	1
nasmds1984	dineshdsouza		1	1
nastydwyer	politico		1	1
nastydwyer	puppymnkey		1	1
nastynortdakota	rwtquotes		1	1
natalieltstyles	thenation		1	1
natashabertrand	lisabloom		1	1
natashawatches	marklgoldberg		1	1
nathaelstrange	vodkantots		1	1
nathanedwards58	theplugformemes		1	1
nathos	andrewti		1	1
nationalismyes	heifer109		1	1
nativedncr	ecpetition	1		1
natrobe	max_fisher		1	1
natysabel	zeitonline		1	1
nauman_tasaddiq	washingtonpost	1		1
nawlinsred2010	bennydiego		1	1
nawlinsred2010	honey17011		2	2
nawlinsred2010	kurteichenwald		1	1
nawlinsred2010	kylegriffin1		1	1
nawlinsred2010	politicalglutto		1	1
nawlinsred2010	politicususa		1	1
nawlinsred2010	silveradie		1	1
nawlinsred2010	tbimobile		1	1
nawlinsred2010	tearsinheaven09		1	1
nawlinsred2010	tusk81		1	1
nawlinsred2010	va4hillary1		1	1
nayaknomi	nayaknomi		2	2
naycorryn	globalgrind		1	1
ncheatwood	businessinsider		1	1
nchtigersfan	dannyzuker		1	1
ncinsider	raleighreporter		1	1
ncknameless	joeltonmayfield		1	1
nealcincinnati	jbouie	1		1
negghostrider	lolgop		1	1
negriniconsulti	yahoofinance	1		1
negrondoc	abc		1	1
neiborhoodmink	youtube	1		1
nejlamutlu2	nycmayor		1	1
nelsona51908058	pamela_moore13		1	1
neogeoinfidel	_makada_		1	1
nerbiedansers	commondreams		1	1
nerdthatnowknow	washtimes		1	1
nerf_mittens	mepfuller		1	1
netareporter	rednationrising		1	1
neverletsup	lisabloom		1	1
nevermorebush	ronda524		1	1
nevfountain	davidfrum		1	1
nevillestclair	arron_banks	1		1
new1000ad	huffpostpol	1		1
newbeenz	berniesanders		1	1
newellc31	georgetakei		1	1
newhopeforearth	kurteichenwald		1	1
newhorizons777	gerfingerpoken		1	1
newmanwolf1	huffingtonpost	1		1
newsonofliberty	rwsurfergirl1		1	1
newsview100	politico		1	1
newsview100	sai		1	1
newtongroupsm	cnbc		1	1
newyorklady1234	jackposobiec		1	1
newyorkphotogal	antifolkhero		1	1
newyorkphotogal	lisabloom		1	1
newyorkphotogal	nytimes		1	1
newyorkphotogal	verifiedtweeter		1	1
newzguru	the_trump_train	1		1
nexmail	thekareem		1	1
neylandmafia	funder		1	1
nfb11	mattmfm		1	1
niallweave	kurteichenwald		1	1
niasbykj	cnn		1	1
nicholas_falvo	centeronbudget	2		2
nicholasmahr	pbump		1	1
nichollemolly	truthseeker____		1	1
nick_mangene	drmartyfox		1	1
nick_mangene	sandratxas		1	1
nickpitts06	bfraser747		1	1
nickriccardi	luchatlestad		1	1
nickydt	vito2don	1		1
nicoleandries	nos	1		1
nicolee_hanna	cosmopolitan		1	1
nicolette_ok	lexi4prez		1	1
nicovanroon	barbariancap		1	1
night_0f_fire	jackposobiec		1	1
nihaustin	rmcgrudiva		1	1
nihilistzero___	jackposobiec		1	1
nikangel39	garnetnewsroom		1	1
nikfitt	nycmayor		1	1
nikluk	markos		1	1
nimalwise	c0nvey	1		1
nina_xbx	futalors		1	1
ninaaraee	coslive		1	1
ninanu11	maryloveus4		1	1
ninanu11	yessicajohnsonn		1	1
ninaolive	summerbrennan		1	1
ninglun	maralynparker		1	1
ninnyabinnya	daniellemuscato		1	1
nishakaurnk	beautygiris		1	1
nitin	ariberman		1	1
nixonron	derekwillis		1	1
nixonron	nytimes		1	1
nj07hon	johnjwillard		1	1
njmom57	brittpettibone		1	1
nktpnd	cfr_org		1	1
nlcehre	don_vito_08		1	1
nlentern1	mrkrudd		1	1
nnemdilim	reuters		1	1
no_nevah_trump	nytopinion	1		1
noah1981us	charliekirk11		1	1
noah1981us	danscavino		1	1
noah1981us	govmikehuckabee		1	1
noah1981us	hectormorenco		1	1
noah1981us	latinaafortrump		1	1
noam72330	futalors		1	1
nocandodo	homestyle28	1		1
nocherry1	sjredmond		1	1
noeliaxcon	beautygiris		1	1
nokleptocracy	speakerryan	1		1
nolacuse	derekwillis		1	1
noladuchess	mmpadellan		1	1
nolalegalmvp	brianstelter	1		1
nolamagee	danscavino		1	1
nolamagee	stefanmolyneux		1	1
nolarobert	teapainusa		2	2
nomoremister	corrotta	1		1
nomoreslaves	biancajagger		1	1
nonserf	bosnerdley	1		1
noodlemantra63	joshgad		1	1
noosch	hhooversghost		1	1
norcalcrush	chicksonright	1		1
noredtea	davidcorndc		1	1
noreenvalenti13	alyssa_milano		1	1
nori_nyc	sensanders		1	1
norks	kedronbardwell		1	1
norm30wcc4life	dineshdsouza		1	1
northernneckred	natturnersback	1		1
nosmhtrump	charliekirk11		1	1
nosmhtrump	fl4trumpdotcom		1	1
not_a_ten	davebernstein		1	1
notbrendan	lauravb	1		1
notcayenne	chasestrangio		1	1
notengobattery	chezboogie		1	1
notgibson16	robdelaney		1	1
notgibson16	samgrittner		1	1
notificatiotne	philstockworld		1	1
notmycongress	erikapiris	1		1
notsayin5	lindasuhler		1	1
notthathelpful	lolgop		1	1
notthefakejlo	capricecrane		1	1
noula1953	jaketapper	1		1
novella1_jj	abc7		1	1
novicefather	elizasoul80		1	1
nowakgg	sarahkendzior		1	1
npadillanyc	observer		1	1
npoxop_smirnoff	imageberatungen		1	1
nqcowboy68	debramessing		1	1
nro	rorycooper		1	1
nubbinspet	adamparkhomenko		1	1
nubedegoku	jonfavs		1	1
nuestoyou	eclipsethis2003		1	1
nuestoyou	pkcoleman		1	1
nuestoyou	robdelaney		1	1
nuexperts	nusl		1	1
nuitdemesreves	nbclatino		1	1
nupesupreme	acemahony	1		1
nupesupreme	left_of_texas		4	4
nurse_leonora	debramessing		1	1
nuttzy1	foxnews		1	1
nvfyo	elijahdaniel		1	1
nxenophobe	2dammuslim		1	1
nybybirth	sensanders		1	1
nycckb	amjoyshow		1	1
nycckb	cjmfanbase		1	1
nycckb	debramessing		1	1
nycdisinterest	ap	1		1
nycmayorsoffice	nycmayor		1	1
nycserenade29	sarahksilverman	1		1
nynaeve5	wikileaks		1	1
nyrealvalue	sharethis	1		1
nyvv4life	green_footballs		1	1
nyvv4life	jonathanchait		1	1
nyvv4life	joyannreid		1	1
nyx_erebus	dannyzuker		1	1
nyy006	billmaher	1		1
nz32	repkevincramer	1		1
nzfowl	greenpeacenz		1	1
oaklandamerican	tariqnasheed		1	1
obannons19691	bfraser747		1	1
obannons19691	bigstick2013		7	7
oberhofer_tommy	jonfavs		1	1
oberhofer_tommy	mattmfm		1	1
obiederefrank	mitchellvii		1	1
oblivionrecurs	mtill50		1	1
oblivionwolf142	newcivilrights		1	1
oblivionwolf142	rt_america		1	1
obriensheehan	ed_miliband	1		1
obtusepollman	kylekulinski		1	1
occupybergen	joyannreid		1	1
occupybergennj	kagrox		1	1
occupybergennj	natureofthings7		1	1
occupypdx	lolgop		1	1
occupythedems	reuters		1	1
occupytheport	davidfrum		1	1
occupytheport	politico		1	1
oceandreams007	rebeccal1955	1		1
oceanesalvat	2marsradouane		1	1
oceanselkie	yahoonews		1	1
odalyscasas	jackposobiec		1	1
odeecs	dannyzuker		1	1
offbeat24	ten_gop		1	1
offfbase	offfbase		1	1
offs1213	apolloleroux		1	1
og_humble_one	daniecal	1		1
oh_emmagee	nycmayor		1	1
oh_ingrid	dannyzuker		1	1
ohdianemarie	jerryquickley		1	1
ohiomary	reutersus		1	1
ohshetwalling	jfreewright		1	1
ojoyd	time		1	1
okadaic	nycmayor		1	1
okaletn	philstockworld		1	1
oknaow	foxnews		1	1
oladeji_bayo	katiecouric	1		1
oldie57	benensonj	1		1
oldsaukriver	citylab		1	1
oldsaukriver	jeffreyguterman		2	2
oldwest_ca	jasonmillerindc		1	1
olga194811	eeamerica		1	1
olgauk1	paulkrugman	1		1
olijama_jama	salon	3		3
olive72630	freeyourmindkid		1	1
oliveberland	nytimes		1	1
oliveiqnite	evan_mcmullin		2	2
oliveiqnite	nytopinion		1	1
oliviakraus	jeremyscahill		1	1
olliebmichel	dwalingen		1	1
omachatter1234	huffpostcomedy	1		1
omar_sweater	gabriellahope_		1	1
omarsdq	ajplus	1		1
omegaamen	benshapiro		1	1
oment__raj	textporns		1	1
omeraden1	youtube	1		1
omerpolathan	abdullahciftcib		1	1
omg_missyasie	notkarltonbanks		1	1
omgovwathc	johnjwillard		1	1
omnipangolin	themercedesxxx		1	1
onceupo00786525	charlesmblow		1	1
onceupo00786525	ezlusztig		1	1
onceupo00786525	glennkesslerwp		1	1
onceupo00786525	juddlegum		1	1
onceupo00786525	mtnmd		1	1
onceupo00786525	silveradie		1	1
onceupo00786525	sowithher		1	1
onceupo00786525	va4hillary1		2	2
onearmedpatriot	the_trump_train	1		1
onecowherd	daves_hart		1	1
onecowherd	ten_gop		1	1
onecrzygirl	bfraser747		1	1
onehandedpotter	lenniejarratt		1	1
oneperfectshot	rejectnation		1	1
onewhistler	dannyzuker		1	1
onlykaty	debramessing		1	1
onlythewhitekid	lexi4prez		1	1
ontiverosclt	bfraser747		1	1
oolahmoon	politico		1	1
ooomellieooo	utliberal		1	1
ooomellieooo	vicenews		1	1
opal3157	derekwillis		1	1
opinionsamerica	opinionsamerica	1		1
optic_mboze	felo	1		1
orabx	statnews		1	1
orangecomma	shanegoldmacher		1	1
orangulent	robdelaney		1	1
orchidlady303	adamsflafan		1	1
orchidlady303	johnfugelsang		1	1
orchidlady303	joyannreid		1	1
orchidlady303	truth_tweeters		1	1
oretracle1	joyannreid	1		1
oricalenews	puppymnkey		1	1
originalaio	futalors		1	1
orlabojorquez99	soyuncasillas		1	1
oromariposa06	ellenjharris		1	1
oscarespinoza63	diazpol		1	1
ospina_u	lindasuhler		1	1
osullivankm7	_makada_		1	1
otaconred88	dineshdsouza		1	1
othreact	beautygiris		1	1
otiswhat	realdonaldtrump	1		1
ourworldchange	raymcgovern		1	1
outhousethought	sensanders		1	1
outofideas4anam	feldmaniac		1	1
ouvrezlechien	joemygod		2	2
ouvrezlechien	marklgoldberg		1	1
ouvrezlechien	rightwingwatch		2	2
ouvrezlechien	salon		1	1
ouvrezlechien	thehill		1	1
ovedabrown	rantoddj		1	1
oyemyachinghead	time		1	1
oyeneriii	calbert57		1	1
oyinloyeoyin	angela_rye		1	1
p_eyre	marcthiessen		1	1
p_staatz	billmoyershq		1	1
p_whiteman	mike_pence		1	1
pabloschippers1	melicentbeyer1		1	1
pac_dozen	williamjordann		1	1
pacificgio	ajdelgado13		1	1
pacificstand	smotus		1	1
pageo18	eetr_national		1	1
pages_alejandro	braedonvillano		1	1
pageturner	alexrossmusic		1	1
paguadapablo	wis10		1	1
paimerman	lawproff		1	1
paindoreperdu	beautygiris		1	1
paisley222	stevekornacki	1		1
pakosimmons	robschneider		1	1
palecur	charles_gaba		1	1
palmaz2112	eosnos	1		1
pamelaglasner	smiley1085	1		1
pamelawarren11	markos		1	1
pamelawarren11	marstu67		1	1
pamelawarren11	nycmayor		1	1
pammydee	debramessing		1	1
panama6715	govmikehuckabee		1	1
panama6715	jackposobiec		2	2
panamafortrump	newsstrump		1	1
panamafortrump	politic2020		1	1
panchovilla9999	georgetakei		1	1
pandaphant1	kfile		2	2
pandymiriam	actualidadrt		1	1
panelfmedia	nycmayor		1	1
panelfmedia	rawstory		1	1
panicswitching	georgetakei		1	1
panikkar37	jonlemire		1	1
panygaflgirl	latinaafortrump		1	1
paolu98	feministculture		1	1
paolu98	lexi4prez		1	1
papasunday	news3lv		1	1
papertigertv	occupywallstnyc		1	1
papertigertv	therickwilson		1	1
paras_sal	infowars	1		1
pariswitt	cathybr17647660		1	1
parkerandcooley	robdelaney		1	1
parklnpundit	joyannreid	1		1
parksville	bennydiego		1	1
parksville	funder		1	1
parlorcity24	kurteichenwald		1	1
parsifalssister	davebernstein		1	1
partodd	mikeklonsky		1	1
parvaneh2717	richarddawkins		1	1
pash22	cardiobrief	1		1
pastybeast	conserv_tribune		1	1
pastybeast	dagodfather907		1	1
pastybeast	darren32895836		1	1
pastybeast	prisonplanet		1	1
pastybeast	thr		1	1
pastybeast	veteranstake		1	1
pat120	joemygod		1	1
patanjalirishi2	textporns		1	1
pathoulihan	tusk81		1	1
patiodecaballos	angelofrancos		1	1
patnjak	the_trump_train		1	1
paton_richard	janmorganmedia		1	1
patreciarogers	pjstrikeforce		1	1
patriciacepedaa	robschneider		1	1
patriciamessin6	ten_gop		1	1
patriciaphtoth	doranimated		1	1
patriciasteward	maddog_cate		1	1
patrick__kelley	nussbaumabigail	1		1
patrickdjackson	corporatocrazy		1	1
patrickdjackson	mitchellvii		1	1
patrickeepsbusy	georgetakei		1	1
patrickquarter	thekolsky	1		1
patriotla	patriotic_me	1		1
patstagepage	lillabet1952		1	1
patsy_pialex61	sensanders		1	1
pattigandolfini	funder		6	6
pattip0727	daniellemuscato		1	1
pattking	daniellemuscato		1	1
pattriotpat	gpn14		1	1
pattriotpat	saul42		1	1
paulelarsen	kurteichenwald		1	1
pauljon54388869	chrisalosee144		1	1
pauljon54388869	dgendvil		1	1
pauljon54388869	oaktowntoddy		1	1
paulmick	abcpolitics		1	1
paulmwatson	sensanders		1	1
paulstpancras	lisabloom		1	1
paulstpancras	theeconomist		1	1
paulwillisorg	parisdennard		1	1
paulzim	banwahhabism		1	1
pawarnhoff	funder	1		1
paz4u	todayshow	1		1
pb65jr	cnn		1	1
pbowland	danscavino		1	1
pbowland	mitchellvii		1	1
pbowland	realdonaldtrump		1	1
pcarenza	the_trump_train	1		1
pcarenza	therickwilson		1	1
pcliers	lastgreatstand		1	1
pcochran16	brianefallon		1	1
pcochran16	davidcorndc		1	1
pcornelius14	coslive		1	1
pdo	thekareem		1	1
pdxdayhiker	amy_siskind		1	1
pe_nschneider	charles_gaba		1	1
peaceng	ksbw		1	1
peacenikimiki	abcpolitics		1	1
peacenikimiki	nancyleegrahn		1	1
peacepox	nytpolitics		1	1
peacepox	tryagainme		1	1
peachrosc	transition2017		1	1
peaciemichelle	mjlaws		1	1
peacockpanache	markos		1	1
pearleco123	savephila_pa		2	2
peaveygrl	dineshdsouza		1	1
peaveygrl	jackposobiec		2	2
pedrop007	actualidadrt	1		1
peepyamom	truthbytony		1	1
peggypichinose	davidfrum		1	1
peggypichinose	shakestweetz		1	1
pejana8285	bfraser747		1	1
pengulnations	smickable		1	1
penhalkyn	slate		1	1
pennstatedana	debramessing		1	1
pennsylvaniared	wpjenna		1	1
pennynowhere	theralphretort		1	1
pentec1danielle	thebestcloser	1		1
penultimatepen	askboomer1949		1	1
people_comms	people		1	1
peoplepower422	rt_com		1	1
pepacv1	pascual_serrano		1	1
pepillodealba	radio_formula	1		1
peralesnanely	youtube	1		1
perfectvacuum	robertbryan4		1	1
perossmeisl	peacefulchrist		1	1
peruvianmuse	latinaafortrump		1	1
pestajojo	thehill	1		1
pestluis	markgiangreco7		1	1
peter_tl	sanderwagner		1	1
peterbuilt1900	latinaafortrump		1	1
peterbuilt1900	lvnancy		1	1
peterfeld	davidsheen		1	1
peterjaques04	coslive	1	1	2
peterjon79	foxandfriends		1	1
peterjon79	roycan79		1	1
peterjs65	latinaafortrump		1	1
peterwaqavonovo	cookpolitical		1	1
petrasa4	dineshdsouza		1	1
pfmcmanus36	gemmar333		1	1
pgnut17	albertbrooks		1	1
phanfan4444	alphaomegatalks		1	1
phanta5magoria	shaunking		1	1
phatnutz5	hjbenjamin		1	1
phdelicious	emptywheel		1	1
phenix2011	co_rapunzel4		1	1
phenix2011	ronda524		1	1
phi_tmne	futalors		1	1
philautia_purr	lisabloom		1	1
philchungny	joshbloch		1	1
philcolinsutfin	charles_gaba		1	1
