ID	Cruise	Transect	kmref	Midpointlat	Midpointlong	Oceancategory	Oceancatnom	location	Winter	Month	Year	Distancetoshore	Distshore_nominal	Depth	Depth_nominal	Exp_bio	Exp_nominal	Slope	Disteelgrass	Eelgrass_nominal	Distkelps	Kelps_nominal	Bc_class	Esi	Substrate	Substrate_nominal	Monthlyavesst	Monthlyavetempmidsound	Comu
605	Whalesjan2009	99	bain16	60.1578615	-148.135773	Passage	4	bainbridgepassage	3	1	2009	325	1	-83	3	SP	2	1	343	1	5541	2	14	5	Rockandsediment	2	3.4	4.4	0.0
606	Whalesjan2009	99	bain21	60.15906435	-148.1192467	Passage	4	bainbridgepassage	3	1	2009	501	1	-65	3	SP	2	1	575	1	6349	2	13	5	Rockandsediment	2	3.4	4.4	93.3
1155	Whalesjan2009	99	bain210	60.19127415	-148.0250938	Mouthofpassage	2	southknightisland	3	1	2009	610	1	-82	3	SP	2	10	744	1	1532	1	9	1a	Rockandsediment	2	3.4	4.4	3.3
1103	Whalesjan2009	99	bain211	60.18494469	-148.0126295	Mouthofpassage	2	southknightisland	3	1	2009	279	1	-86	3	SP	2	1	354	1	572	1	8	1c	Rockandsediment	2	3.4	4.4	10.0
1104	Whalesjan2009	99	bain212	60.17943842	-147.9990564	Mouthofpassage	2	princeofwalespassage	3	1	2009	282	1	-178	1	SP	2	5	1007	2	503	1	25	5	Sediment	3	3.5	4.4	0.0
1239	Whalesjan2009	99	bain213	60.17208067	-147.9890619	Mouthofpassage	2	princeofwalespassage	3	1	2009	597	1	-133	2	SP	2	3	1904	2	1374	1	9	8d	Rockandsediment	2	3.5	4.4	3.3
1066	Whalesjan2009	99	bain214	60.16363712	-147.9922567	Mouthofpassage	2	princeofwalespassage	3	1	2009	633	1	-195	1	SP	2	2	1821	2	2022	1	0	na	Rockandsediment	2	3.5	4.4	66.7
1481	Whalesjan2009	99	bain215	60.15540822	-147.9989708	Mouthofpassage	2	princeofwalespassage	3	1	2009	518	1	-39	4	SP	2	8	1108	2	2785	1	3	8a	Rock	1	3.5	4.4	294.0
1291	Whalesjan2009	99	bain22	60.16288323	-148.1046483	Passage	4	bainbridgepassage	3	1	2009	935	1	-103	2	SP	2	2	961	1	5661	2	3	8d	Rock	1	3.4	4.4	0.0
1129	Whalesjan2009	99	bain23	60.17133746	-148.0993992	Passage	4	bainbridgepassage	3	1	2009	857	1	-119	2	SP	2	0	965	1	5127	2	3	8a	Rock	1	3.4	4.4	3.3
1525	Whalesjan2009	99	bain24	60.18012907	-148.0944617	Passage	4	bainbridgepassage	3	1	2009	881	1	-125	2	SP	2	3	919	1	4756	2	14	5	Rockandsediment	2	3.4	4.4	0.0
1855	Whalesjan2009	99	bain25	60.18780673	-148.090089	Passage	4	bainbridgepassage	3	1	2009	487	1	-193	1	SP	2	2	525	1	4592	2	3	8a	Rock	1	3.4	4.4	0.0
789	Whalesjan2009	99	bain26	60.19600287	-148.0805756	Mouthofpassage	2	bainbridgepassage	3	1	2009	432	1	-161	1	SP	2	4	609	1	4357	2	13	5	Rockandsediment	2	3.4	4.4	0.0
960	Whalesjan2009	99	bain27	60.202121	-148.0681896	Mouthofpassage	2	bainbridgepassage	3	1	2009	444	1	-171	1	SP	2	5	458	1	4103	2	13	5	Rockandsediment	2	3.4	4.4	0.0
1143	Whalesjan2009	99	bain28	60.20362857	-148.0511704	Mouthofpassage	2	bainbridgepassage	3	1	2009	268	1	-76	3	SP	2	7	261	1	3515	2	14	5	Rockandsediment	2	3.4	4.4	3.3
1562	Whalesjan2009	99	bain29	60.198106	-148.0379875	Mouthofpassage	2	southknightisland	3	1	2009	166	1	-171	1	SP	2	4	459	1	2572	1	3	8a	Rock	1	3.4	4.4	0.0
1319	Whalesjan2009	100	elringt11	60.00039586	-148.1862106	Passage	4	elringtonpassage	3	1	2009	1530	2	-86	3	SP	2	1	2899	2	1757	1	0	na	Rock	1	3.5	4.4	0.0
1028	Whalesjan2009	100	elringt12	59.99538767	-148.1966112	Passage	4	elringtonpassage	3	1	2009	1412	2	-91	3	SP	2	3	2593	2	1382	1	24	5	Sediment	3	3.5	4.4	0.0
1502	Whalesjan2009	100	elringt12	59.99347691	-148.1952003	Passage	4	elringtonpassage	3	1	2009	1205	2	-91	3	SP	2	3	2369	2	1175	1	13	5	Rockandsediment	2	3.5	4.4	0.0
857	Whalesjan2009	100	elringt21	59.99165753	-148.1822599	Passage	4	elringtonpassage	3	1	2009	1190	2	-78	3	SP	2	3	1902	2	1176	1	25	5	Sediment	3	3.5	4.4	0.0
762	Whalesjan2009	100	elringt210	60.01883832	-148.0631347	Passage	4	elringtonpassage	3	1	2009	734	1	-95	3	SP	2	0	1768	2	1786	1	25	5	Sediment	3	4.0	4.4	0.0
751	Whalesjan2009	100	elringt211	60.02552591	-148.0502304	Passage	4	elringtonpassage	3	1	2009	612	1	-61	3	SP	2	4	760	1	966	1	8	8d	Rockandsediment	2	4.0	4.4	30.0
702	Whalesjan2009	100	elringt212	60.03236548	-148.0368014	Passage	4	elringtonpassage	3	1	2009	252	1	-74	3	SP	2	1	346	1	889	1	8	8d	Rockandsediment	2	4.0	4.4	66.7
932	Whalesjan2009	100	elringt213	60.03765047	-148.0300689	Passage	4	elringtonpassage	3	1	2009	388	1	-88	3	SP	2	2	526	1	1440	1	8	8d	Rockandsediment	2	4.0	4.4	52.6
1295	Whalesjan2009	100	elringt22	59.98756915	-148.1646171	Passage	4	elringtonpassage	3	1	2009	1014	2	-57	3	SP	2	1	1476	2	1062	1	0	na	Rockandsediment	2	3.6	4.4	10.0
1358	Whalesjan2009	100	elringt23	59.98309608	-148.1491341	Passage	4	elringtonpassage	3	1	2009	588	1	-38	4	SP	2	2	1447	2	571	1	9	6b	Rockandsediment	2	3.6	4.4	180.0
917	Whalesjan2009	100	elringt24	59.98075153	-148.1331788	Passage	4	elringtonpassage	3	1	2009	599	1	-130	2	SP	2	1	1165	2	586	1	8	8d	Rockandsediment	2	3.6	4.4	10.0
1059	Whalesjan2009	100	elringt25	59.9839205	-148.1158787	Passage	4	elringtonpassage	3	1	2009	326	1	-109	2	SP	2	0	1698	2	682	1	22	8d	Sediment	3	3.6	4.4	0.0
1493	Whalesjan2009	100	elringt26	59.99024875	-148.1048523	Passage	4	elringtonpassage	3	1	2009	469	1	-87	3	SP	2	2	2390	2	713	1	25	5	Sediment	3	3.6	4.4	6.7
1186	Whalesjan2009	100	elringt27	59.99803589	-148.094646	Passage	4	elringtonpassage	3	1	2009	361	1	-54	3	SP	2	2	3152	3	1063	1	14	5	Rockandsediment	2	3.6	4.4	0.0
894	Whalesjan2009	100	elringt28	60.00565671	-148.0846954	Passage	4	elringtonpassage	3	1	2009	389	1	-72	3	SP	2	3	2682	2	1943	1	25	5	Sediment	3	3.6	4.4	0.0
858	Whalesjan2009	100	elringt29	60.01249328	-148.0736779	Passage	4	elringtonpassage	3	1	2009	704	1	-101	2	SP	2	1	2636	2	2623	1	25	5	Sediment	3	4.0	4.4	0.0
593	Whalesjan2009	101	grav11	60.65285289	-146.2846631	Insidebay	3	portgravina	3	1	2009	929	1	-59	3	SP	2	3	967	1	29794	3	3	8a	Rock	1	4.4	4.4	46.7
1187	Whalesjan2009	101	grav110	60.702754	-146.1683068	Insidebay	3	portgravina	3	1	2009	613	1	-122	2	P	3	5	701	1	38200	3	25	5	Sediment	3	4.0	4.4	30.0
962	Whalesjan2009	101	grav111	60.70868689	-146.1555243	Insidebay	3	portgravina	3	1	2009	539	1	-137	2	P	3	3	582	1	39160	3	11	5	Rockandsediment	2	4.0	4.4	103.3
615	Whalesjan2009	101	grav112	60.71472445	-146.14302	Insidebay	3	portgravina	3	1	2009	538	1	-139	2	P	3	7	593	1	40118	3	8	8b	Rockandsediment	2	4.0	4.4	220.0
869	Whalesjan2009	101	grav113	60.71961287	-146.1272522	Insidebay	3	portgravina	3	1	2009	614	1	-148	2	P	3	2	593	1	41109	3	13	5	Rockandsediment	2	4.0	4.4	40.0
899	Whalesjan2009	101	grav114	60.72429841	-146.1106065	Insidebay	3	portgravina	3	1	2009	672	1	-112	2	P	3	4	711	1	42118	3	3	8a	Rock	1	4.0	4.4	46.7
880	Whalesjan2009	101	grav115	60.72791905	-146.0962854	Insidebay	3	portgravina	3	1	2009	552	1	-74	3	P	3	4	574	1	42956	3	13	5	Rockandsediment	2	4.0	4.4	171.4
1131	Whalesjan2009	101	grav12	60.66102456	-146.2818651	Insidebay	3	portgravina	3	1	2009	1138	2	-69	3	SP	2	3	1410	2	30573	3	0	na	Rockandsediment	2	4.4	4.4	13.3
1311	Whalesjan2009	101	grav13	60.66926323	-146.2713957	Insidebay	3	portgravina	3	1	2009	635	1	-114	2	SP	2	5	1805	2	31639	3	0	na	Rockandsediment	2	4.0	4.4	10.0
1536	Whalesjan2009	101	grav14	60.67563953	-146.2583482	Insidebay	3	portgravina	3	1	2009	1127	2	-96	3	SP	2	4	2054	2	32643	3	0	na	Rockandsediment	2	4.0	4.4	6.7
1668	Whalesjan2009	101	grav15	60.676915	-146.2409226	Insidebay	3	portgravina	3	1	2009	1433	2	-60	3	SP	2	6	1544	2	33386	3	11	5	Rockandsediment	2	4.0	4.4	30.0
1963	Whalesjan2009	101	grav16	60.67918277	-146.2243818	Insidebay	3	portgravina	3	1	2009	819	1	-83	3	SP	2	6	844	1	34186	3	11	5	Rockandsediment	2	4.0	4.4	0.0
2038	Whalesjan2009	101	grav17	60.68484569	-146.2113371	Insidebay	3	portgravina	3	1	2009	810	1	-117	2	SP	2	5	835	1	35134	3	25	5	Sediment	3	4.0	4.4	10.0
2067	Whalesjan2009	101	grav18	60.6913676	-146.196917	Insidebay	3	portgravina	3	1	2009	598	1	-122	2	SP	2	3	628	1	36203	3	14	5	Rockandsediment	2	4.0	4.4	53.3
565	Whalesjan2009	101	grav19	60.6969988	-146.1830515	Insidebay	3	portgravina	3	1	2009	555	1	-175	1	P	3	5	530	1	37180	3	13	5	Rockandsediment	2	4.0	4.4	16.7
620	Whalesjan2009	101	grav21	60.7643881	-146.0712143	Insidebay	3	portgravina	3	1	2009	495	1	-83	3	P	3	1	481	1	46826	3	8	8b	Rockandsediment	2	4.0	4.4	20.0
703	Whalesjan2009	101	grav22	60.75580513	-146.0739088	Insidebay	3	portgravina	3	1	2009	761	1	-109	2	P	3	2	752	1	46029	3	13	5	Rockandsediment	2	4.0	4.4	523.9
686	Whalesjan2009	101	grav31	60.71571882	-146.1503219	Insidebay	3	portgravina	3	1	2009	898	1	-170	1	P	3	3	956	1	39922	3	8	8b	Rockandsediment	2	4.0	4.4	350.0
724	Whalesjan2009	101	grav310	60.68276464	-146.3016141	Insidebay	3	portgravina	3	1	2009	2868	3	-120	2	SP	2	4	3517	3	31759	3	0	na	Rockandsediment	2	4.0	4.4	23.3
737	Whalesjan2009	101	grav311	60.67949143	-146.3197577	Insidebay	3	portgravina	3	1	2009	3481	3	-116	2	SP	1	3	4079	3	30874	3	0	na	Sediment	3	4.0	4.4	100.0
769	Whalesjan2009	101	grav312	60.67657542	-146.3362973	Insidebay	3	portgravina	3	1	2009	3646	3	-119	2	SP	1	2	3893	3	30084	3	24	5	Sediment	3	4.2	4.4	3.3
780	Whalesjan2009	101	grav313	60.67356592	-146.3542913	Insidebay	3	portgravina	3	1	2009	3292	3	-88	3	SP	1	2	3298	3	29250	3	24	5	Sediment	3	4.2	4.4	23.3
1765	Whalesjan2009	101	grav314	60.67088392	-146.3716584	Insidebay	3	portgravina	3	1	2009	2927	3	-73	3	SP	2	1	2932	2	28480	3	24	5	Sediment	3	4.2	4.4	13.3
1794	Whalesjan2009	101	grav315	60.66810121	-146.3902206	Mouthofbay	2	portgravina	3	1	2009	2734	3	-56	3	SP	2	1	2777	2	27680	3	24	5	Sediment	3	4.2	4.4	36.7
1923	Whalesjan2009	101	grav316	60.66502019	-146.4077658	Mouthofbay	2	portgravina	3	1	2009	2435	3	-48	4	SE	1	2	2674	2	26898	3	24	5	Sediment	3	4.3	4.4	36.7
1495	Whalesjan2009	101	grav317	60.66220076	-146.4229112	Mouthofbay	2	portgravina	3	1	2009	2496	3	-31	4	SE	1	1	2747	2	26220	3	24	5	Sediment	3	4.3	4.4	33.3
1385	Whalesjan2009	101	grav318	60.65930518	-146.4400195	Mouthofbay	2	portgravina	3	1	2009	2636	3	-24	4	SE	1	1	3111	3	25498	3	7	2a	Rockandsediment	2	4.3	4.4	16.7
1296	Whalesjan2009	101	grav319	60.6572065	-146.455633	Mouthofbay	2	portgravina	3	1	2009	2305	3	-22	4	SE	1	1	3463	3	24910	3	7	2a	Rockandsediment	2	4.3	4.4	0.0
1076	Whalesjan2009	101	grav32	60.71112725	-146.1672379	Insidebay	3	portgravina	3	1	2009	1094	2	-183	1	SP	2	4	1143	2	38916	3	9	8d	Rockandsediment	2	4.0	4.4	93.3
1067	Whalesjan2009	101	grav33	60.70688787	-146.1828104	Insidebay	3	portgravina	3	1	2009	878	1	-169	1	SP	2	6	1414	2	37991	3	14	5	Rockandsediment	2	4.0	4.4	33.3
1332	Whalesjan2009	101	grav34	60.702585	-146.1991888	Insidebay	3	portgravina	3	1	2009	1326	2	-148	2	SP	2	2	1585	2	37034	3	14	5	Rockandsediment	2	4.0	4.4	23.3
1262	Whalesjan2009	101	grav35	60.69888127	-146.2163321	Insidebay	3	portgravina	3	1	2009	1947	2	-152	1	SP	2	0	1979	2	36103	3	14	5	Rockandsediment	2	4.0	4.4	10.0
1312	Whalesjan2009	101	grav36	60.69564279	-146.2336383	Insidebay	3	portgravina	3	1	2009	2296	3	-143	2	SP	2	0	2322	2	35210	3	13	5	Rockandsediment	2	4.0	4.4	23.3
1547	Whalesjan2009	101	grav37	60.69221567	-146.2516442	Insidebay	3	portgravina	3	1	2009	2466	3	-142	2	SP	2	0	2589	2	34283	3	13	5	Rockandsediment	2	4.0	4.4	10.0
1313	Whalesjan2009	101	grav38	60.68927138	-146.2673788	Insidebay	3	portgravina	3	1	2009	2664	3	-135	2	SP	2	0	2779	2	33484	3	0	na	Rockandsediment	2	4.0	4.4	6.7
1359	Whalesjan2009	101	grav39	60.68616369	-146.2837736	Insidebay	3	portgravina	3	1	2009	2581	3	-132	2	SP	2	3	3040	3	32654	3	0	na	Rockandsediment	2	4.0	4.4	10.0
1503	Whalesjan2009	102	gravhone1	60.67329533	-146.2506357	Mouthofbay	2	portgravina	3	1	2009	1016	2	-43	4	SP	2	4	1562	2	32730	3	0	na	Sediment	3	4.0	4.4	0.0
1842	Whalesjan2009	102	gravhone10	60.61854477	-146.24415	Mouthofbay	2	sheepbay	3	1	2009	665	1	-41	4	SP	2	2	527	1	28790	3	25	5	Sediment	3	4.5	4.4	0.0
2165	Whalesjan2009	102	gravhone11	60.61743454	-146.2268185	Mouthofbay	2	sheepbay	3	1	2009	1123	2	-33	4	SP	2	1	1032	2	29458	3	25	5	Sediment	3	4.5	4.4	0.0
1939	Whalesjan2009	102	gravhone12	60.61637123	-146.2092838	Mouthofbay	2	sheepbay	3	1	2009	1331	2	-60	3	SP	2	2	1251	2	30153	3	25	5	Sediment	3	4.5	4.4	0.0
2039	Whalesjan2009	102	gravhone13	60.61506315	-146.1891645	Mouthofbay	2	sheepbay	3	1	2009	1238	2	-67	3	SP	2	2	1216	2	30964	3	24	9a	Sediment	3	4.5	4.4	3.3
2134	Whalesjan2009	102	gravhone14	60.61384638	-146.1713844	Mouthofbay	2	sheepbay	3	1	2009	1615	2	-74	3	SP	2	2	1574	2	31692	3	25	5	Sediment	3	4.5	4.4	13.3
691	Whalesjan2009	102	gravhone15	60.61254808	-146.1528345	Mouthofbay	2	sheepbay	3	1	2009	2200	3	-94	3	SP	2	2	2164	2	32465	3	25	5	Sediment	3	4.5	4.4	0.0
1631	Whalesjan2009	102	gravhone16	60.61137242	-146.1349893	Mouthofbay	2	sheepbay	3	1	2009	2494	3	-95	3	SP	2	1	2458	2	33225	3	24	5	Sediment	3	4.5	4.4	6.7
1564	Whalesjan2009	102	gravhone17	60.61028908	-146.1178053	Mouthofbay	2	sheepbay	3	1	2009	3004	3	-71	3	SP	1	1	2943	2	33971	3	24	5	Sediment	3	4.5	4.4	10.0
698	Whalesjan2009	102	gravhone18	60.60934062	-146.0999897	Mouthofbay	2	sheepbay	3	1	2009	3670	3	-76	3	SP	1	0	3585	3	34765	3	24	5	Sediment	3	4.5	4.4	20.0
771	Whalesjan2009	102	gravhone19	60.60848464	-146.0814376	Mouthofbay	2	sheepbay	3	1	2009	3856	3	-73	3	SP	1	0	3892	3	35609	3	9	8d	Rockandsediment	2	4.5	4.4	0.0
1029	Whalesjan2009	102	gravhone2	60.6674518	-146.2668275	Mouthofbay	2	portgravina	3	1	2009	315	1	-55	3	SP	2	5	1500	2	31654	3	0	na	Rockandsediment	2	4.0	4.4	0.0
1040	Whalesjan2009	102	gravhone20	60.60721116	-146.0592049	Mouthofbay	2	sheepbay	3	1	2009	2765	3	-73	3	SP	2	1	2789	2	36619	3	9	8d	Rockandsediment	2	4.5	4.4	30.0
1360	Whalesjan2009	102	gravhone3	60.66130158	-146.2785148	Mouthofbay	2	portgravina	3	1	2009	958	1	-69	3	SP	2	3	1287	2	30717	3	0	na	Rockandsediment	2	4.4	4.4	0.0
1041	Whalesjan2009	102	gravhone4	60.65372543	-146.2885339	Mouthofbay	2	portgravina	3	1	2009	1161	2	-59	3	SP	2	3	1198	2	29724	3	3	8a	Rock	1	4.4	4.4	0.0
1565	Whalesjan2009	102	gravhone5	60.64553133	-146.2990556	Mouthofbay	2	portgravina	3	1	2009	686	1	-39	4	SE	1	4	740	1	28662	3	7	8b	Rockandsediment	2	4.4	4.4	0.0
1713	Whalesjan2009	102	gravhone6	60.63776087	-146.3026957	Mouthofbay	2	portgravina	3	1	2009	701	1	-9	4	SE	1	2	716	1	27892	3	7	8b	Rockandsediment	2	4.4	4.4	6.7
1233	Whalesjan2009	102	gravhone7	60.63030829	-146.292838	Mouthofbay	2	portgravina	3	1	2009	1104	2	-32	4	SE	1	2	1061	2	27676	3	7	8b	Rockandsediment	2	4.4	4.4	0.0
772	Whalesjan2009	102	gravhone8	60.62517545	-146.278097	Mouthofbay	2	portgravina	3	1	2009	1142	2	-24	4	SP	2	2	1165	2	27866	3	24	5	Sediment	3	4.4	4.4	0.0
791	Whalesjan2009	102	gravhone9	60.62041331	-146.2625333	Mouthofbay	2	portgravina	3	1	2009	605	1	-14	4	SP	2	2	658	1	28150	3	25	5	Sediment	3	4.4	4.4	3.3
810	Whalesjan2009	103	hinch11	60.47238042	-146.6651623	Openwater	1	northhinchinbrrokisland	3	1	2009	1556	2	-150	2	SP	2	1	4216	3	2060	1	7	2a	Rockandsediment	2	4.3	4.4	0.0
918	Whalesjan2009	103	hinch110	60.49697543	-146.5137318	Openwater	1	northhinchinbrrokisland	3	1	2009	1727	2	-50	4	SP	2	2	2250	2	8856	2	7	2a	Rockandsediment	2	4.4	4.4	6.7
1060	Whalesjan2009	103	hinch111	60.49743485	-146.4946145	Openwater	1	northhinchinbrrokisland	3	1	2009	2569	3	-54	3	SP	2	1	2737	2	9791	2	6	6b	Rockandsediment	2	4.0	4.4	16.7
1162	Whalesjan2009	103	hinch12	60.479328	-146.6525421	Openwater	1	northhinchinbrrokisland	3	1	2009	1556	2	-149	2	SP	2	3	4999	3	2680	1	21	6b	Sediment	3	4.3	4.4	3.3
1361	Whalesjan2009	103	hinch13	60.48590383	-146.6380259	Openwater	1	northhinchinbrrokisland	3	1	2009	1229	2	-134	2	SP	2	5	5282	3	3483	2	7	2a	Rockandsediment	2	4.3	4.4	3.3
1449	Whalesjan2009	103	hinch14	60.48998325	-146.6229693	Openwater	1	northhinchinbrrokisland	3	1	2009	1015	2	-101	2	SP	2	6	4731	3	4159	2	6	6b	Rockandsediment	2	4.4	4.4	0.0
1609	Whalesjan2009	103	hinch15	60.49258417	-146.6048509	Openwater	1	northhinchinbrrokisland	3	1	2009	923	1	-99	3	SP	2	4	3912	3	4866	2	21	6a	Sediment	3	4.4	4.4	0.0
1895	Whalesjan2009	103	hinch16	60.49439257	-146.5872246	Openwater	1	northhinchinbrrokisland	3	1	2009	1115	2	-69	3	SP	2	5	3177	3	5589	2	21	6b	Sediment	3	4.4	4.4	6.7
1145	Whalesjan2009	103	hinch17	60.49558075	-146.5687524	Openwater	1	northhinchinbrrokisland	3	1	2009	1277	2	-99	3	SP	2	3	2533	2	6368	2	21	6b	Sediment	3	4.4	4.4	0.0
1047	Whalesjan2009	103	hinch18	60.49610688	-146.5511684	Openwater	1	northhinchinbrrokisland	3	1	2009	1255	2	-54	3	SP	2	4	2134	2	7123	2	7	6b	Rockandsediment	2	4.4	4.4	13.3
1010	Whalesjan2009	103	hinch19	60.49652883	-146.5317519	Openwater	1	northhinchinbrrokisland	3	1	2009	1170	2	-46	4	SP	2	3	2142	2	8001	2	7	2a	Rockandsediment	2	4.4	4.4	20.0
910	Whalesjan2009	103	hinch21	60.50148563	-146.479311	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	3091	3	-79	3	SP	1	2	3542	3	10745	3	6	2a	Rockandsediment	2	4.1	4.4	16.7
870	Whalesjan2009	103	hinch210	60.58151508	-146.4925232	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	9827	3	-134	2	SE	1	0	11724	3	16532	3	3	1a	Rock	1	4.1	4.4	0.0
829	Whalesjan2009	103	hinch211	60.59049064	-146.4943682	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	8825	3	-130	2	SE	1	0	11118	3	17339	3	3	1a	Rock	1	4.3	4.4	0.0
781	Whalesjan2009	103	hinch212	60.5993725	-146.4961917	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	7833	3	-128	2	SE	1	0	10173	3	18157	3	3	1a	Rock	1	4.3	4.4	0.0
773	Whalesjan2009	103	hinch213	60.60829064	-146.4978582	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	6839	3	-114	2	SE	1	1	9231	3	19000	3	3	1a	Rock	1	4.3	4.4	0.0
786	Whalesjan2009	103	hinch214	60.61720308	-146.499354	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	5846	3	-96	3	SE	1	1	8300	3	19860	3	3	1a	Rock	1	4.3	4.4	0.0
386	Whalesjan2009	103	hinch215	60.626167	-146.5008989	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	4848	3	-85	3	SE	1	1	7381	3	20737	3	3	1a	Rock	1	4.0	4.4	0.0
755	Whalesjan2009	103	hinch216	60.63443262	-146.4956877	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	3931	3	-69	3	SE	1	1	6419	3	21695	3	3	1a	Rock	1	4.3	4.4	3.3
621	Whalesjan2009	103	hinch217	60.64059207	-146.4809929	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	3349	3	-63	3	SE	1	1	5517	3	22647	3	13	5	Rockandsediment	2	4.3	4.4	10.0
507	Whalesjan2009	103	hinch218	60.6447595	-146.4670468	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	3145	3	-52	3	SE	1	2	4904	3	23390	3	13	5	Rockandsediment	2	4.3	4.4	0.0
261	Whalesjan2009	103	hinch219	60.64949769	-146.4511415	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	3158	3	-35	4	SE	1	2	4315	3	24248	3	13	5	Rockandsediment	2	4.3	4.4	6.7
258	Whalesjan2009	103	hinch22	60.51044779	-146.4741854	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	4125	3	-87	3	SP	1	1	4494	3	11494	3	12	5	Rockandsediment	2	4.1	4.4	3.3
227	Whalesjan2009	103	hinch23	60.51935043	-146.4761365	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	4958	3	-98	3	SP	1	1	5350	3	11966	3	7	2a	Rockandsediment	2	4.1	4.4	6.7
627	Whalesjan2009	103	hinch24	60.52817364	-146.4785281	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	5652	3	-103	2	SP	1	0	6174	3	12475	3	7	2a	Rockandsediment	2	4.1	4.4	0.0
643	Whalesjan2009	103	hinch25	60.5367835	-146.481083	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	6397	3	-115	2	SP	1	1	7016	3	13018	3	7	2a	Rockandsediment	2	4.1	4.4	0.0
661	Whalesjan2009	103	hinch26	60.54577985	-146.4836531	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	7236	3	-120	2	SP	1	0	7929	3	13639	3	7	2a	Rockandsediment	2	4.1	4.4	0.0
568	Whalesjan2009	103	hinch27	60.55477775	-146.4859798	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	8118	3	-126	2	SP	1	0	8866	3	14313	3	7	2a	Rockandsediment	2	4.1	4.4	0.0
250	Whalesjan2009	103	hinch28	60.56387258	-146.4882634	Openwater	1	midsoundhinchinbrooktogravina	3	1	2009	9039	3	-132	2	SP	1	0	9828	3	15036	3	7	2a	Rockandsediment	2	4.1	4.4	0.0
