Site	Latitude	Longitude	Ecosystem	Temp	Flux
WesternPeatland	54.95	-112.47	Wetland	-0.601718425	-0.470744396
WesternPeatland	54.95	-112.47	Wetland	-0.569807541	-0.412565972
WesternPeatland	54.95	-112.47	Wetland	-0.62392811	-0.403876366
WesternPeatland	54.95	-112.47	Wetland	-0.639130609	-0.365834704
WesternPeatland	54.95	-112.47	Wetland	-0.665546784	-0.37203576
WesternPeatland	54.95	-112.47	Wetland	-0.55780025	-0.556610566
WesternPeatland	54.95	-112.47	Wetland	-0.456876555	-0.541758948
WesternPeatland	54.95	-112.47	Wetland	-0.395116111	-0.531876864
WesternPeatland	54.95	-112.47	Wetland	-0.337642254	-0.544322366
WesternPeatland	54.95	-112.47	Wetland	-0.357725414	-0.360539888
WesternPeatland	54.95	-112.47	Wetland	-0.396817328	-0.332148676
WesternPeatland	54.95	-112.47	Wetland	-0.469393505	-0.330325272
WesternPeatland	54.95	-112.47	Wetland	-0.516258252	-0.28522225
WesternPeatland	54.95	-112.47	Wetland	-1.07413985	-0.373889329
WesternPeatland	54.95	-112.47	Wetland	-0.993549067	-0.410022667
WesternPeatland	54.95	-112.47	Wetland	-0.629089952	-0.144760207
WesternPeatland	54.95	-112.47	Wetland	-0.450336672	-0.078990602
WesternPeatland	54.95	-112.47	Wetland	-0.387037279	-0.149728266
WesternPeatland	54.95	-112.47	Wetland	-0.322239809	-0.107154395
WesternPeatland	54.95	-112.47	Wetland	-0.25595956	-0.060425734
WesternPeatland	54.95	-112.47	Wetland	-0.281599761	-0.309480151
WesternPeatland	54.95	-112.47	Wetland	-0.276102694	-0.233988818
WesternPeatland	54.95	-112.47	Wetland	-0.216857557	-0.219514409
WesternPeatland	54.95	-112.47	Wetland	-0.200423572	-0.248696804
WesternPeatland	54.95	-112.47	Wetland	-0.172642671	-0.207056659
WesternPeatland	54.95	-112.47	Wetland	-0.06106384	-0.213944949
WesternPeatland	54.95	-112.47	Wetland	-0.017189331	-0.199735762
WesternPeatland	54.95	-112.47	Wetland	-0.151902114	-0.069542268
WesternPeatland	54.95	-112.47	Wetland	-0.221354653	0.088635522
WesternPeatland	54.95	-112.47	Wetland	-0.088970442	0.104357667
WesternPeatland	54.95	-112.47	Wetland	-0.076128597	0.063258569
WesternPeatland	54.95	-112.47	Wetland	0.005893347	0.138476424
WesternPeatland	54.95	-112.47	Wetland	-0.094137409	0.17021399
WesternPeatland	54.95	-112.47	Wetland	-0.121810226	0.165329148
WesternPeatland	54.95	-112.47	Wetland	-0.15092167	0.17021399
WesternPeatland	54.95	-112.47	Wetland	-0.105593255	0.197623037
WesternPeatland	54.95	-112.47	Wetland	-0.04224875	0.227734319
WesternPeatland	54.95	-112.47	Wetland	-0.380803189	0.182902166
WesternPeatland	54.95	-112.47	Wetland	-0.258353147	0.256408277
WesternPeatland	54.95	-112.47	Wetland	-0.296830213	0.415439075
